order_date,orders,revenue,gross_sales,discount,product_cost,profit,quantity,average_order_value,profit_margin,repeat_customer_rate,average_rating,negative_sentiment_rate,payment_failure_rate,delivery_delay_rate
2021-11-08,108,159197.59,202683.71,62753.24,104857.79,52024.38,812,1474.0517592592591,32.67912535610621,99.07407407407408,3.6399999999999997,0.9259259259259258,10.185185185185185,14.814814814814813
2021-11-09,106,117573.49,146398.28,41891.85,74247.35,41189.11,675,1109.1838679245284,35.03265064258958,100.0,3.710227272727273,0.0,10.377358490566039,15.09433962264151
2021-11-10,110,139540.65,176022.28,51624.06,90963.52,46034.91,711,1268.5513636363635,32.990322174936125,100.0,3.658426966292135,0.0,10.0,10.909090909090908
2021-11-11,110,135917.71,175865.42,56025.11,90563.81999999999,42965.1,750,1235.6155454545453,31.611112341430708,100.0,3.69468085106383,0.9090909090909091,4.545454545454546,18.181818181818183
2021-11-12,109,144776.69,186263.1,57451.67,95988.44,46330.75,746,1328.226513761468,32.00152593625397,99.08256880733946,3.626966292134832,0.9174311926605505,7.339449541284404,10.091743119266056
2021-11-13,89,139198.75,180102.07,55315.71,96750.21,40390.16,660,1564.0308988764045,29.016180102192013,100.0,3.8222222222222224,0.0,5.617977528089887,7.865168539325842
2021-11-14,92,134104.54,176534.36000000002,57218.05,91554.88,40318.89,625,1457.6580434782609,30.065268483826124,100.0,3.691025641025641,0.0,2.1739130434782608,11.956521739130435
2021-11-15,90,136593.61,173801.14,52164.61,90207.29,44107.53,689,1517.7067777777777,32.29106398168992,100.0,3.7506849315068496,0.0,5.555555555555555,10.0
2021-11-16,98,140855.99,177038.34,52811.5,92776.85,45966.6,712,1437.3060204081632,32.633755937535916,100.0,3.663095238095238,2.0408163265306123,7.142857142857142,11.224489795918368
2021-11-17,116,172781.23,225685.19,72597.84,117049.08,53237.69,834,1489.4933620689656,30.81219528301772,100.0,3.6969072164948455,0.0,6.0344827586206895,12.068965517241379
2021-11-18,121,158136.07,208885.05,68078.03,107524.09,47661.79,867,1306.9096694214877,30.13973345866,99.17355371900827,3.773529411764706,0.0,7.43801652892562,8.264462809917356
2021-11-19,118,150863.87,192401.83000000002,58857.88,99367.94,48926.48,822,1278.5073728813559,32.43087957375083,100.0,3.6622448979591833,0.847457627118644,5.932203389830509,15.254237288135593
2021-11-20,98,138066.29,174116.39,50827.19,88168.08,47467.84,724,1408.839693877551,34.38047042475031,100.0,3.65,0.0,9.183673469387756,13.26530612244898
2021-11-21,108,155292.84,192940.17,54767.5,102312.48,50531.37,806,1437.8966666666665,32.53940748330702,99.07407407407408,3.725,0.0,6.481481481481481,8.333333333333332
2021-11-22,109,137285.97,174526.7,52947.81,92778.64,42108.3,728,1259.5043119266056,30.67196159957205,100.0,3.7873563218390807,0.0,5.5045871559633035,13.761467889908257
2021-11-23,105,143912.85,189740.99,62468.18,99345.33,42183.73,715,1370.5985714285714,29.311996809180002,100.0,3.6953488372093024,0.9523809523809524,2.857142857142857,14.285714285714285
2021-11-24,107,148618.17,192511.73,58827.48,101623.09,44401.64,762,1388.9548598130843,29.876319968143868,100.0,3.6627906976744184,0.0,10.2803738317757,10.2803738317757
2021-11-25,107,140982.63,178805.32,53252.56,91223.73,47186.95,769,1317.5946728971962,33.47004521053409,100.0,3.7112359550561798,1.8691588785046727,6.5420560747663545,11.214953271028037
2021-11-26,116,155422.56,193790.72,54025.63,101170.18000000001,51731.66,771,1339.8496551724138,33.284524460284274,100.0,3.6526315789473682,0.8620689655172413,6.896551724137931,10.344827586206897
2021-11-27,95,120630.81999999999,150629.61,44281.1,78687.44,39952.72,631,1269.7981052631578,33.11982791794005,100.0,3.529333333333333,1.0526315789473684,9.473684210526317,12.631578947368421
2021-11-28,100,153881.1,198561.96,62001.49,104551.02,46837.38,745,1538.8110000000001,30.437383148417833,100.0,3.7555555555555555,0.0,6.0,10.0
2021-11-29,104,141652.63999999998,171280.94,45347.78,86248.87,53122.46,707,1362.0446153846153,37.50192019012142,100.0,3.6809523809523808,0.0,12.5,10.576923076923077
2021-11-30,97,118408.95,145273.87,40891.87,74476.52,41903.79,659,1220.710824742268,35.389039426496055,100.0,3.5948717948717945,1.0309278350515463,8.24742268041237,7.216494845360824
2021-12-01,108,151647.9,184049.92,50465.74,91872.32,57498.0,731,1404.1472222222221,37.915460748220056,99.07407407407408,3.688636363636364,0.0,8.333333333333332,13.88888888888889
2021-12-02,106,132969.81,167342.54,49123.23,88036.87,42365.03,694,1254.4321698113208,31.86063814034178,100.0,3.6955056179775276,0.0,10.377358490566039,9.433962264150944
2021-12-03,115,143914.17,184374.99,56012.13,93936.35,47275.72,861,1251.4275652173915,32.84994104472131,100.0,3.7395833333333335,0.0,8.695652173913043,10.434782608695652
2021-12-04,115,147282.79,190434.88,60114.26,98941.61,45704.7,803,1280.7199130434783,31.03193523153655,99.1304347826087,3.719,0.0,6.956521739130435,11.304347826086957
2021-12-05,110,168209.72,203808.9,54167.67,103971.66,61809.04,802,1529.1792727272727,36.745224948950636,100.0,3.7732558139534884,0.0,8.181818181818182,6.363636363636363
2021-12-06,110,147514.63,184979.29,55752.65,94774.5,50370.57,730,1341.042090909091,34.14615214775647,100.0,3.6079545454545454,0.0,11.818181818181818,14.545454545454545
2021-12-07,112,153096.43,195839.86,60031.72,102286.83,48230.85,798,1366.9324107142857,31.503575883513417,99.10714285714286,3.642857142857143,0.0,9.821428571428571,10.714285714285714
2021-12-08,110,190836.06,248352.52,77787.67,134566.62,53497.3,834,1734.8732727272727,28.033119107573278,100.0,3.6073684210526316,0.0,3.6363636363636362,15.454545454545453
2021-12-09,107,171066.28,213836.68,61601.74,113596.99,55001.07,783,1598.7502803738319,32.151906266974414,100.0,3.6571428571428575,0.9345794392523363,6.5420560747663545,15.887850467289718
2021-12-10,108,159024.32,207111.13,65085.840000000004,105646.77,50955.48,844,1472.4474074074076,32.042570595491306,100.0,3.6808510638297873,0.9259259259259258,5.555555555555555,12.962962962962962
2021-12-11,129,158963.77,200757.19999999998,58597.87,101396.79,54912.21,893,1232.2772868217053,34.54385235075892,100.0,3.715238095238095,0.0,8.527131782945736,16.27906976744186
2021-12-12,113,138270.81,169555.11,46907.25,84929.51,50594.51,719,1223.6354867256637,36.59088277561982,100.0,3.658426966292135,0.0,7.079646017699115,12.389380530973451
2021-12-13,111,150047.08,187920.59,55391.43,98737.37,48794.72,778,1351.7754954954953,32.51960651283584,100.0,3.776136363636364,0.9009009009009009,9.00900900900901,8.108108108108109
2021-12-14,118,160318.7,207003.04,64134.83,106295.86,51296.38,853,1358.6330508474578,31.996504462673407,100.0,3.693939393939394,1.694915254237288,5.932203389830509,11.864406779661017
2021-12-15,105,125389.68,155431.78,45349.38,79736.51,43441.67,676,1194.1874285714284,34.64533125852143,100.0,3.746987951807229,0.0,11.428571428571429,7.6190476190476195
2021-12-16,116,165548.34,212942.5,66550.78,111179.67,51901.52,823,1427.1408620689656,31.351277820121904,99.13793103448276,3.741747572815534,0.8620689655172413,2.586206896551724,14.655172413793101
2021-12-17,119,143368.91,181850.6,55082.89,92784.08,47906.58,749,1204.780756302521,33.414901459458676,100.0,3.6648936170212765,1.680672268907563,13.445378151260504,12.605042016806722
2021-12-18,128,196176.46,240652.66,66646.87,126384.32,66908.54,853,1532.62859375,34.10630408969557,100.0,3.680392156862745,0.0,6.25,14.84375
2021-12-19,124,216603.87,266928.52999999997,73185.12,137644.91999999998,75979.41,956,1746.8054032258065,35.077586563896574,100.0,3.6969387755102043,0.0,11.29032258064516,7.258064516129033
2021-12-20,127,163417.21,210964.43,66588.57,108539.62,52089.98,875,1286.74968503937,31.875455467634044,99.21259842519686,3.6779816513761467,0.7874015748031495,7.086614173228346,16.535433070866144
2021-12-21,118,142033.75,179176.09,53805.06,93904.12000000001,45743.27,811,1203.675847457627,32.205915847465825,99.15254237288136,3.696,0.847457627118644,5.084745762711865,10.16949152542373
2021-12-22,119,166114.71,215665.28,69488.33,107843.14,55686.34,918,1395.9219327731091,33.52282287342283,100.0,3.758,0.0,3.361344537815126,14.285714285714285
2021-12-23,110,149660.3,182889.81,49510.26,95227.36,52133.56,756,1360.5481818181818,34.834595413746996,100.0,3.786363636363636,0.0,8.181818181818182,14.545454545454545
2021-12-24,124,163359.59,204459.92,59874.19,107972.82,52426.01,831,1317.4160483870967,32.092398126121644,100.0,3.58265306122449,0.8064516129032258,10.483870967741936,17.741935483870968
2021-12-25,116,160788.69,204658.46,63759.43,103328.36,55046.19,861,1386.109396551724,34.235113178669465,100.0,3.685567010309278,0.0,7.758620689655173,12.068965517241379
2021-12-26,122,170058.48,214199.22,64049.340000000004,110706.90000000001,56411.66,895,1393.9219672131148,33.17191827187918,100.0,3.67319587628866,0.0,8.19672131147541,9.836065573770492
2021-12-27,107,147338.93,188585.84,57304.03,97092.04000000001,47855.35,717,1376.9993457943924,32.47977299685833,99.06542056074767,3.7033333333333336,0.0,6.5420560747663545,14.953271028037381
2021-12-28,136,193463.18,246179.24,75527.07,127052.54,63471.81,987,1422.523382352941,32.80821187783639,99.26470588235294,3.663392857142857,0.0,10.294117647058822,14.705882352941178
2021-12-29,113,143918.46,177841.13,50169.42,87438.17,53896.44,812,1273.6146902654866,37.44928899322575,100.0,3.7387755102040816,0.0,6.1946902654867255,15.929203539823009
2021-12-30,104,142079.77,184994.44,58329.57,99312.7,40171.04,715,1366.1516346153844,28.27358180548857,100.0,3.71,0.0,8.653846153846153,16.346153846153847
2021-12-31,108,138487.27,171371.43,48699.479999999996,88719.05,47420.08,733,1282.289537037037,34.24147215841572,100.0,3.664367816091954,0.9259259259259258,10.185185185185185,14.814814814814813
2022-01-01,64,76688.98,75775.33,7936.33,37948.88,37176.78,322,1198.2653125,48.47734315934311,100.0,3.6464285714285714,0.0,6.25,15.625
2022-01-02,63,73832.26,73642.31999999999,8135.37,36632.29,35829.09,318,1171.940634920635,48.527689657610374,100.0,3.738888888888889,0.0,6.349206349206349,6.349206349206349
2022-01-03,61,79292.61,75714.02,6463.62,37786.27,40167.74,351,1299.8788524590163,50.65760857159324,100.0,3.65,0.0,21.311475409836063,14.754098360655737
2022-01-04,50,61471.36,60643.43,5574.06,31724.07,28782.89,212,1229.4272,46.823252324334454,100.0,3.527027027027027,0.0,16.0,16.0
2022-01-05,68,93358.61,91591.12,8650.52,46046.01,45682.6,375,1372.9207352941175,48.932390917131265,98.52941176470588,3.7157894736842105,0.0,10.294117647058822,16.176470588235293
2022-01-06,67,74615.64,74030.86,7427.41,37421.77,36009.8,328,1113.6662686567165,48.260391521134174,98.50746268656717,3.6,0.0,4.477611940298507,8.955223880597014
2022-01-07,65,84922.33,82302.11,7598.84,42794.229999999996,40889.56,319,1306.4973846153846,48.14936189339129,98.46153846153847,3.7137254901960786,1.5384615384615385,10.76923076923077,13.846153846153847
2022-01-08,67,77181.13,76271.37,7420.62,39539.76,36337.93,294,1151.9571641791044,47.081365613589746,100.0,3.752727272727273,0.0,7.462686567164178,5.970149253731343
2022-01-09,64,89082.09,89458.52,9685.42,45856.63,41782.65,363,1391.90765625,46.903535828582385,98.4375,3.7058823529411766,0.0,10.9375,9.375
2022-01-10,61,68482.28,67051.9,6410.17,33681.79,33440.45,312,1122.6603278688524,48.83080703504614,100.0,3.766666666666667,0.0,11.475409836065573,13.114754098360656
2022-01-11,76,98449.01,96426.32,8430.18,48194.69,48641.71,383,1295.3817105263158,49.408023503740665,100.0,3.7338709677419355,0.0,3.9473684210526314,6.578947368421052
2022-01-12,57,77454.15,75894.07,7411.44,38192.57,37909.909999999996,314,1358.8447368421052,48.94496937865821,100.0,3.682608695652174,0.0,3.508771929824561,24.561403508771928
2022-01-13,64,73702.68,71681.22,6699.98,37682.57,34574.29,311,1151.604375,46.91049226432472,100.0,3.596078431372549,0.0,9.375,15.625
2022-01-14,60,72252.12,70635.96,6786.599999999999,36512.7,34416.700000000004,296,1204.202,47.634173225643764,98.33333333333333,3.6956521739130435,0.0,13.333333333333334,15.0
2022-01-15,63,78266.74,76289.27,7485.59,39240.95,37487.47,301,1242.3292063492065,47.89706329917408,98.4126984126984,3.752,0.0,6.349206349206349,7.936507936507936
2022-01-16,74,109634.72,111391.7,12335.84,59094.69,48845.05,424,1481.5502702702702,44.55253773622079,98.64864864864865,3.7389830508474575,0.0,10.81081081081081,12.162162162162163
2022-01-17,61,66737.53,65145.6,6166.48,32075.14,33403.92,311,1094.057868852459,50.05267650750634,100.0,3.658490566037736,0.0,1.639344262295082,8.19672131147541
2022-01-18,57,60619.71,59178.6,5139.99,30221.88,29274.33,232,1063.5036842105262,48.29176846936418,100.0,3.682222222222222,1.7543859649122806,14.035087719298245,8.771929824561402
2022-01-19,58,69700.27,66105.32,5690.2300000000005,33657.32,34987.24,257,1201.7287931034484,50.1967065550822,100.0,3.6021739130434782,0.0,8.620689655172415,12.068965517241379
2022-01-20,60,65278.51,65139.630000000005,7325.38,33931.61,30010.54,288,1087.9751666666666,45.97307751050078,100.0,3.5660377358490565,0.0,3.3333333333333335,13.333333333333334
2022-01-21,59,86241.64,84506.08,8299.99,42718.06,42060.05,329,1461.7227118644068,48.77000251850498,100.0,3.6266666666666665,0.0,6.779661016949152,10.16949152542373
2022-01-22,63,74095.04,72514.63,6912.47,37188.54,35528.47,320,1176.111746031746,47.94986277084134,100.0,3.744230769230769,0.0,6.349206349206349,12.698412698412698
2022-01-23,66,96747.84,95687.55,9777.02,50925.74,44430.96,334,1465.8763636363635,45.924498159338754,100.0,3.630909090909091,1.5151515151515151,7.575757575757576,12.121212121212121
2022-01-24,63,72713.14,73382.8,8860.93,38803.43,32567.28,295,1154.1768253968253,44.78871356676386,100.0,3.5890909090909093,1.5873015873015872,6.349206349206349,26.984126984126984
2022-01-25,47,64072.44,64560.39,7515.8,33008.84,30110.88,242,1363.243404255319,46.99505746932691,100.0,3.6195121951219513,0.0,2.127659574468085,6.382978723404255
2022-01-26,61,89478.94,87693.09,7898.65,45101.85,42886.55,353,1466.867868852459,47.92921105234372,100.0,3.6685185185185185,1.639344262295082,4.918032786885246,9.836065573770492
2022-01-27,68,97429.33,96203.22,9303.8,49695.93,46160.7,356,1432.7842647058824,47.37864870876152,100.0,3.5339285714285715,1.4705882352941175,8.823529411764707,20.588235294117645
2022-01-28,54,62324.02,61445.27,5171.75,31604.23,29555.4,271,1154.1485185185184,47.422165643358696,98.14814814814815,3.7325581395348837,0.0,11.11111111111111,5.555555555555555
2022-01-29,61,80987.97,78710.48,7291.78,41159.979999999996,38407.55,315,1327.6716393442623,47.423771703377675,100.0,3.624074074074074,0.0,6.557377049180328,18.0327868852459
2022-01-30,73,88298.39,84800.0,7123.46,43041.56,43695.89,384,1209.5669863013698,49.486621443494045,100.0,3.718867924528302,0.0,16.43835616438356,12.32876712328767
2022-01-31,59,79359.12,78032.02,7876.99,40360.47,37898.72,306,1345.0698305084745,47.75597310050818,100.0,3.6166666666666667,1.694915254237288,10.16949152542373,8.47457627118644
2022-02-01,57,67082.89,66118.9,6125.57,34419.03,31386.59,255,1176.8928070175439,46.78777256018636,100.0,3.7276595744680847,0.0,8.771929824561402,8.771929824561402
2022-02-02,66,91641.31999999999,89552.46,7974.68,46134.4,43783.62,346,1388.5048484848485,47.777159909962016,100.0,3.6517857142857144,0.0,3.0303030303030303,10.606060606060606
2022-02-03,64,81054.62,79183.09,8701.3,40138.14,39388.89,327,1266.4784375,48.59549030024446,100.0,3.627083333333333,0.0,7.8125,12.5
2022-02-04,54,58147.909999999996,56064.89,4641.19,28014.03,29127.64,251,1076.813148148148,50.092324900413445,100.0,3.7306122448979595,1.8518518518518516,1.8518518518518516,12.962962962962962
2022-02-05,74,96691.7,94664.34,9935.36,49021.08,45999.520000000004,375,1306.6445945945945,47.57339047715575,100.0,3.717741935483871,0.0,6.756756756756757,13.513513513513514
2022-02-06,42,51611.229999999996,51028.81,5016.42,26796.81,23812.31,201,1228.8388095238095,46.137846356306575,100.0,3.793939393939394,0.0,9.523809523809524,7.142857142857142
2022-02-07,62,71597.81,71237.62,7883.25,36422.54,33893.18,290,1154.8033870967743,47.33829149243532,98.38709677419355,3.537037037037037,0.0,4.838709677419355,14.516129032258066
2022-02-08,62,70086.48,70461.29000000001,8794.609999999999,38400.79,30370.510000000002,286,1130.4270967741934,43.332908144338255,100.0,3.732727272727273,0.0,6.451612903225806,8.064516129032258
2022-02-09,60,82146.53,78487.05,6700.0199999999995,42073.63,38802.08,284,1369.1088333333332,47.2352027529343,98.33333333333333,3.598076923076923,0.0,3.3333333333333335,10.0
2022-02-10,53,63842.81,61637.37,5498.32,31759.36,31037.19,250,1204.581320754717,48.61501240311947,100.0,3.591111111111111,1.8867924528301887,5.660377358490567,15.09433962264151
2022-02-11,67,98064.99,95858.56,9587.75,49905.9,46756.06,325,1463.6565671641793,47.67864657917163,98.50746268656717,3.5754385964912276,1.4925373134328357,7.462686567164178,11.940298507462686
2022-02-12,69,79339.7,78533.81,7853.54,39473.22,38402.8,319,1149.8507246376812,48.403006313358894,100.0,3.6416666666666666,0.0,4.3478260869565215,7.246376811594203
2022-02-13,48,62307.72,60638.6,5526.46,30220.13,30812.03,255,1298.0775,49.45138419444653,100.0,3.754054054054054,0.0,10.416666666666668,2.083333333333333
2022-02-14,60,78059.57,76835.45,7723.58,39516.53,37116.78,332,1300.9928333333335,47.549301129893486,100.0,3.832558139534884,0.0,10.0,6.666666666666667
2022-02-15,44,58782.38,59392.46,6467.76,30849.32,26871.239999999998,218,1335.9631818181817,45.71308613227297,100.0,3.6184210526315788,0.0,13.636363636363635,20.454545454545457
2022-02-16,49,50492.57,49616.71,5401.88,24149.43,25459.08,209,1030.460612244898,50.42143824329005,100.0,3.7846153846153845,0.0,8.16326530612245,8.16326530612245
2022-02-17,62,85130.91,83279.69,8544.31,43596.11,40227.51,321,1373.0791935483871,47.253706086308725,100.0,3.610416666666667,3.225806451612903,9.67741935483871,11.29032258064516
2022-02-18,61,74567.76,72675.8,6712.67,37772.66,35342.63,305,1222.4222950819671,47.39666311553411,98.36065573770492,3.7653846153846158,0.0,6.557377049180328,9.836065573770492
2022-02-19,68,93890.69,91587.11,7940.01,46568.47,45927.85,374,1380.7454411764706,48.91629830391064,100.0,3.641509433962264,1.4705882352941175,7.352941176470589,7.352941176470589
2022-02-20,59,77704.53,77796.86,7530.18,40828.090000000004,35593.31,300,1317.0259322033899,45.80596523780531,100.0,3.6765957446808515,0.0,5.084745762711865,10.16949152542373
2022-02-21,59,84564.34,81512.26,6607.67,41537.8,41284.87,334,1433.2938983050847,48.82066128583278,100.0,3.667924528301887,0.0,5.084745762711865,23.728813559322035
2022-02-22,55,71823.31,72374.3,8425.68,36203.45,34192.65,300,1305.8783636363637,47.60661963365376,100.0,3.693877551020408,0.0,5.454545454545454,10.909090909090908
2022-02-23,58,73011.8,71792.48,7784.77,36172.04,35524.33,291,1258.8241379310346,48.655600875474924,100.0,3.6056603773584905,0.0,5.172413793103448,13.793103448275861
2022-02-24,65,63928.86,61407.4,5035.93,30518.57,31958.16,325,983.520923076923,49.990192223042925,100.0,3.5450980392156866,1.5384615384615385,9.230769230769232,12.307692307692308
2022-02-25,52,73798.75,71714.6,6239.54,38282.340000000004,34463.36,260,1419.2067307692307,46.699110757296026,100.0,3.65,0.0,7.6923076923076925,13.461538461538462
2022-02-26,43,51076.09,48323.26,3918.44,25506.14,24688.75,197,1187.8160465116277,48.337196523852946,100.0,3.7837837837837838,0.0,6.976744186046512,16.27906976744186
2022-02-27,56,53882.87,53736.4,6423.36,27801.51,24811.61,242,962.1941071428572,46.047305943428775,100.0,3.595744680851064,1.7857142857142856,8.928571428571429,17.857142857142858
2022-02-28,46,65082.08,63515.55,5753.16,32561.739999999998,31503.510000000002,243,1414.8278260869565,48.405813090177816,100.0,3.6025,2.1739130434782608,8.695652173913043,10.869565217391305
2022-03-01,72,92109.5,88786.21,8319.06,44942.87,45667.520000000004,366,1279.298611111111,49.57959819562586,100.0,3.6413793103448273,1.3888888888888888,5.555555555555555,9.722222222222223
2022-03-02,57,78257.38,78179.88,8374.38,39620.21,37105.78,327,1372.9364912280703,47.41505529574334,100.0,3.7577777777777777,0.0,7.017543859649122,10.526315789473683
2022-03-03,61,80416.49,82038.32,10535.37,43627.64,35290.09,309,1318.3031147540985,43.884146149626766,100.0,3.7322033898305085,1.639344262295082,0.0,14.754098360655737
2022-03-04,72,95381.35,93339.26,8674.69,48169.88,45412.2,376,1324.7409722222224,47.611194431615814,100.0,3.5653846153846156,1.3888888888888888,13.88888888888889,13.88888888888889
2022-03-05,65,98867.74,97016.43000000001,9128.87,50815.09,46701.72,338,1521.042153846154,47.236560681977764,98.46153846153847,3.624528301886792,1.5384615384615385,10.76923076923077,18.461538461538463
2022-03-06,67,68034.95999999999,67077.73,6426.75,33416.55,33124.05,323,1015.4471641791043,48.68680748838539,100.0,3.807142857142857,1.4925373134328357,7.462686567164178,14.925373134328357
2022-03-07,71,87967.62,88464.02,9727.08,44497.590000000004,42005.28,356,1238.9805633802816,47.75084286695491,100.0,3.7133333333333334,1.4084507042253522,7.042253521126761,9.859154929577464
2022-03-08,47,51900.38,52427.69,5823.05,27609.2,23038.21,234,1104.263404255319,44.38928963525893,100.0,3.71,0.0,4.25531914893617,10.638297872340425
2022-03-09,63,75326.47,73675.94,6308.29,38258.77,35785.95,314,1195.658253968254,47.50780170635899,100.0,3.608333333333333,3.1746031746031744,9.523809523809524,20.634920634920633
2022-03-10,72,99789.13,98454.90000000001,10214.14,51859.61,46250.2,352,1385.9601388888889,46.34793388819002,100.0,3.544262295081967,0.0,4.166666666666666,12.5
2022-03-11,52,61124.88,60640.84,6423.8099999999995,31733.79,28470.8,249,1175.4784615384615,46.57808735166433,100.0,3.645652173913043,0.0,5.769230769230769,13.461538461538462
2022-03-12,81,83554.98,81305.02,7428.71,42509.77,39307.38,387,1031.542962962963,47.04373096612554,100.0,3.644117647058824,0.0,11.11111111111111,6.172839506172839
2022-03-13,81,111602.1,107969.3,10145.27,57658.39,52013.44,403,1377.8037037037038,46.6061480921954,100.0,3.6045454545454545,1.2345679012345678,7.4074074074074066,18.51851851851852
2022-03-14,70,81740.61,79871.81,7337.83,40342.03,39838.21,335,1167.723,48.73735344035236,100.0,3.7528301886792454,2.857142857142857,14.285714285714285,8.571428571428571
2022-03-15,69,87512.72,86510.35,8347.27,43347.63,42448.76,362,1268.3002898550724,48.505817211486516,100.0,3.742105263157895,1.4492753623188406,7.246376811594203,11.594202898550725
2022-03-16,74,92827.91,92324.31999999999,9146.66,47963.54,43036.13,377,1254.4312162162162,46.361196756449644,100.0,3.7262295081967216,0.0,8.108108108108109,6.756756756756757
2022-03-17,56,55126.28,54528.57,5295.72,26377.760000000002,27538.33,266,984.3978571428571,49.95499424231057,100.0,3.689795918367347,0.0,7.142857142857142,10.714285714285714
2022-03-18,59,78095.79,77603.83,8304.31,39799.9,37019.0,294,1323.6574576271184,47.402043055073776,100.0,3.7408163265306125,0.0,3.389830508474576,13.559322033898304
2022-03-19,80,110337.68,109463.53,11482.27,57054.11,51368.23,416,1379.221,46.55547406833278,100.0,3.6698412698412697,1.25,7.5,7.5
2022-03-20,69,78852.09,78972.52,8873.59,39192.94,38153.55,367,1142.7839130434782,48.38622539998623,100.0,3.6462962962962964,0.0,11.594202898550725,14.492753623188406
2022-03-21,80,97467.84,93618.66,8162.63,47278.98,48467.16,400,1218.348,49.72630972431523,100.0,3.639393939393939,0.0,8.75,11.25
2022-03-22,57,88005.18000000001,86277.38,9235.8,46002.22,40760.93,267,1543.9505263157896,46.31651227802727,98.24561403508771,3.6575,0.0,10.526315789473683,17.543859649122805
2022-03-23,76,98856.67,96822.59,8646.91,48806.33,48436.14,379,1300.7456578947367,48.99632973677952,100.0,3.6838709677419357,0.0,11.842105263157894,14.473684210526317
2022-03-24,69,72207.85,70668.12,6697.69,35157.01,35482.84,333,1046.490579710145,49.13986498697855,100.0,3.68,0.0,8.695652173913043,7.246376811594203
2022-03-25,66,90141.82,86843.35,8225.89,45448.45,43261.659999999996,341,1365.7851515151517,47.99288498945328,100.0,3.6283018867924532,1.5151515151515151,12.121212121212121,10.606060606060606
2022-03-26,72,89791.58,90391.29,10589.89,46238.270000000004,41851.49,362,1247.1052777777777,46.60959301529164,100.0,3.670967741935484,1.3888888888888888,4.166666666666666,15.277777777777779
2022-03-27,78,97486.89,95992.72,9947.17,49378.95,46598.5,374,1249.831923076923,47.79976056267669,100.0,3.5507462686567166,1.282051282051282,10.256410256410255,16.666666666666664
2022-03-28,70,97799.57,95906.16,8823.34,51299.26,44995.55,345,1397.1367142857143,46.00792212072098,100.0,3.7607142857142857,0.0,10.0,10.0
2022-03-29,75,105947.39,106011.79,10634.9,55284.39,49145.58,383,1412.6318666666666,46.38677743736774,100.0,3.6016393442622947,0.0,9.333333333333334,10.666666666666668
2022-03-30,78,95226.47,94341.87,9673.99,49096.79,44184.91,415,1220.8521794871795,46.399819293942116,97.43589743589743,3.6758620689655173,1.282051282051282,8.974358974358974,8.974358974358974
2022-03-31,67,81043.41,80170.7,7733.87,42099.76,37240.24,329,1209.6031343283582,45.95097861750881,100.0,3.7333333333333334,0.0,5.970149253731343,10.44776119402985
2022-04-01,55,65270.29,63922.08,6489.53,32258.33,31557.33,275,1186.7325454545455,48.34868973310828,100.0,3.706122448979592,0.0,5.454545454545454,9.090909090909092
2022-04-02,65,64837.380000000005,64502.520000000004,6865.6,32053.45,31491.2,281,997.498153846154,48.56951345042011,100.0,3.7111111111111112,3.076923076923077,10.76923076923077,12.307692307692308
2022-04-03,73,88010.96,85949.06,7006.89,43606.590000000004,42891.82,377,1205.6295890410959,48.734634868202775,100.0,3.603448275862069,2.73972602739726,10.95890410958904,12.32876712328767
2022-04-04,66,87272.42,85714.03,8802.9,44989.01,40935.33,338,1322.3093939393939,46.905230770500005,100.0,3.6719298245614036,0.0,3.0303030303030303,10.606060606060606
2022-04-05,62,68066.25,66757.67,7278.0199999999995,33035.46,33738.99,312,1097.842741935484,49.56786953886838,100.0,3.6042553191489364,0.0,6.451612903225806,14.516129032258066
2022-04-06,68,91633.28,90023.11,8762.36,48173.22,41820.7,325,1347.5482352941176,45.63920444624486,100.0,3.58,2.941176470588235,11.76470588235294,16.176470588235293
2022-04-07,57,71991.9,71365.13,7113.62,39198.63,31396.98,284,1263.0157894736842,43.6118229967538,100.0,3.627450980392157,0.0,5.263157894736842,10.526315789473683
2022-04-08,83,92919.45,91068.87,7823.79,46131.090000000004,45120.78,405,1119.5114457831326,48.55902612423987,98.79518072289156,3.5615384615384613,3.614457831325301,6.024096385542169,15.66265060240964
2022-04-09,75,98291.77,95248.92,7293.8,48846.21,47973.97,358,1310.5569333333333,48.80771808260244,100.0,3.7,1.3333333333333335,4.0,12.0
2022-04-10,51,54369.78,53423.68,4874.11,26498.04,26801.84,258,1066.0741176470588,49.2954725952542,100.0,3.6511627906976742,0.0,11.76470588235294,9.803921568627452
2022-04-11,65,94800.93,93285.12,9637.91,48411.51,44657.72,343,1458.475846153846,47.10683745402076,100.0,3.667924528301887,0.0,10.76923076923077,4.615384615384616
2022-04-12,79,93796.98,92694.47,9314.34,47237.78,44580.15,420,1187.3035443037975,47.52834259695782,100.0,3.712121212121212,0.0,3.79746835443038,16.455696202531644
2022-04-13,71,87806.63,83699.85,6025.09,44153.51,42228.58,327,1236.7130985915494,48.09270097258032,100.0,3.6912280701754385,0.0,4.225352112676056,12.676056338028168
2022-04-14,55,85154.62000000001,84484.88,9422.89,45992.07,37980.95,290,1548.2658181818183,44.6023363148118,100.0,3.7533333333333334,0.0,5.454545454545454,14.545454545454545
2022-04-15,80,101951.24,101087.92,10489.81,53291.42,46965.1,390,1274.3905,46.06623715415329,100.0,3.719047619047619,0.0,5.0,8.75
