order_date,zscore_anomaly,isolation_forest_anomaly,both_models_anomaly,zscore_only,isolation_forest_only,final_anomaly_status,confidence,orders,revenue,gross_sales,discount,product_cost,profit,quantity,average_order_value,profit_margin,repeat_customer_rate,average_rating,negative_sentiment_rate,payment_failure_rate,delivery_delay_rate,orders_zscore,revenue_zscore,gross_sales_zscore,discount_zscore,product_cost_zscore,profit_zscore,quantity_zscore,average_order_value_zscore,profit_margin_zscore,repeat_customer_rate_zscore,average_rating_zscore,negative_sentiment_rate_zscore,payment_failure_rate_zscore,delivery_delay_rate_zscore,main_anomaly_causes,revenue_impact,profit_impact,orders_impact,revenue_impact_percentage,profit_impact_percentage,orders_impact_percentage,business_impact
2022-04-27,False,False,False,False,False,Normal,Low,63,89864.29,88855.31,8261.34,46914.81,41530.7,343,1426.4173015873014,46.21490917026107,100.0,3.642307692307692,0.0,6.349206349206349,14.285714285714285,-0.6852256046818763,-0.2585099889510678,-0.3673548518309348,-0.535543339175165,-0.3130773664295986,-0.0216723294651961,-0.4920217462382316,1.0167495845253378,0.3413804553968738,0.4311127392714602,-0.5107714064431849,-0.6353605280087982,-0.3835154142440675,0.5220021462218244,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-04-28,False,False,False,False,False,Normal,Low,60,71808.8,69769.48,6276.36,36209.87,34247.950000000004,278,1196.8133333333333,47.693249295350995,100.0,3.63125,1.6666666666666667,5.0,8.333333333333332,-0.8478768683289565,-0.9120028504035036,-0.8293290797651317,-0.6449997992433767,-0.8128780495548776,-0.9473723042305974,-0.883332621296131,-0.5560672664236291,0.5967220782899005,0.4311127392714602,-0.6818405064501558,1.1785367590244686,-0.8139198482290922,-1.00786223245811,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-04-29,False,False,False,False,False,Normal,Low,69,70951.02,68963.15,6370.48,34366.03,35342.2,321,1028.2756521739132,49.81210981885813,100.0,3.6647058823529415,0.0,14.492753623188406,11.594202898550725,-0.3599230773877159,-0.9430489813418867,-0.8488463697761075,-0.6398098013483753,-0.8989647059559146,-0.8082837460091791,-0.6244654270270591,-1.710572160059408,0.9626955613700352,0.4311127392714602,-0.1642580376310798,-0.6353605280087982,2.2143220901156737,-0.1697626163117109,payment_failure_rate (z=2.21),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-04-30,True,False,False,True,False,Possible Anomaly,Medium,61,110182.16,109217.3,11727.09,55147.5,53558.35,370,1806.264918032787,48.608912731425846,100.0,3.6345454545454543,0.0,3.278688524590164,22.950819672131143,-0.7936597804465965,0.4768665089960172,0.125508943427319,-0.344433742866182,0.0712969585043716,1.5071451229376862,-0.3294772289064888,3.618754839405921,0.7548771495235492,0.4311127392714602,-0.6308578576733771,-0.6353605280087982,-1.363027915887904,2.7490834056772036,"average_order_value (z=3.62), delivery_delay_rate (z=2.75)",15744.20377029464,12277.103776307878,-13.17558628983764,16.67147871349456,29.740148128720513,-17.762699223373378,High
2022-05-01,False,False,False,False,False,Normal,Low,72,110465.32,107383.14,8436.57,56609.57,52168.2,400,1534.2405555555556,47.225862379251694,100.0,3.7557377049180327,1.3888888888888888,11.11111111111111,9.722222222222223,-0.1972718137406357,0.4871150837313954,0.0811129360277043,-0.5258807453466363,0.1395592359928,1.3304451373662844,-0.1488722096489968,1.7553528066518762,0.5159941513059102,0.4311127392714602,1.2440585916327,0.876220544518924,1.1355590586442554,-0.6508938774327916,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-02,False,False,False,False,False,Normal,Low,73,78955.09,77678.64,7675.05,38465.58,39117.07,318,1081.5765753424655,49.54344298765286,100.0,3.6303030303030304,1.36986301369863,9.58904109589041,15.068493150684931,-0.1430547258582756,-0.6533530158729023,-0.6378871521880741,-0.5678727470147361,-0.7075616816973723,-0.328465399403477,-0.6425259289528082,-1.3454539490452715,0.9162909326021402,0.4311127392714602,-0.6964906928802664,0.8555139544842976,0.6500101403694489,0.7231897905413777,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-03,True,False,False,True,False,Possible Anomaly,Medium,57,55996.65,55232.91,5594.91,26672.57,28147.42,267,982.3973684210526,50.26625699930263,100.0,3.6568181818181817,1.7543859649122806,17.543859649122805,12.280701754385964,-1.0105281319760366,-1.484301201166354,-1.1811880611435368,-0.6825765530209881,-1.258163035287701,-1.7228019794296066,-0.9495544616905448,-2.0248443319554186,1.041136696883377,0.4311127392714602,-0.2862854728371806,1.2740050372893772,3.187642118510937,0.0066794081401623,"payment_failure_rate (z=3.19), average_order_value (z=-2.02)",-38441.30622970536,-13133.826223692122,-17.17558628983764,-40.705355944174585,-31.815479001102347,-23.155309110365284,Critical
2022-05-04,False,False,False,False,False,Normal,Low,56,71467.84,71235.22,7013.4,38272.9,31666.08,290,1276.2114285714283,44.30815314972441,100.0,3.7282608695652177,0.0,14.285714285714285,8.928571428571429,-1.0647452198583969,-0.9243434141899656,-0.7938507115279488,-0.6043576822806492,-0.716557677529631,-1.275550120831133,-0.8110906135931342,-0.0121800545719733,0.0120420518172064,0.4311127392714602,0.8189755486205372,-0.6353605280087982,2.1482753739031373,-0.8548757945901163,payment_failure_rate (z=2.15),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-05,False,False,False,False,False,Normal,Low,77,85968.98,83747.4,7813.89,41237.43,42973.59,375,1116.4802597402595,49.98732100811247,100.0,3.698484848484848,1.2987012987012987,6.493506493506493,18.181818181818183,0.0738136256711645,-0.3994952116254061,-0.490992271770616,-0.5602167832690709,-0.5781473623718268,0.1617313623530388,-0.2993763923635735,-1.106359200820657,0.9929583599330504,0.4311127392714602,0.3583227300876626,0.7780659294197212,-0.337482854459573,1.5233679213577822,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-06,False,False,False,False,False,Normal,Low,61,91415.39,90272.66,9254.3,48972.43,41128.9,330,1498.612950819672,44.99122084366757,100.0,3.686363636363636,0.0,14.754098360655735,6.557377049180328,-0.7936597804465965,-0.2023701236026958,-0.3330477678863258,-0.4807891922369935,-0.2170095807519359,-0.0727445549103555,-0.5702839212498115,1.5112991105695637,0.1300227590692904,0.4311127392714602,0.1708003437822566,-0.6353605280087982,2.2976925351708406,-1.4643135716708116,payment_failure_rate (z=2.30),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-07,False,False,False,False,False,Normal,Low,72,67660.97,67079.77,6793.97,34490.18,31726.81,313,939.7356944444444,46.890858939799415,100.0,3.6779661016949152,0.0,5.555555555555555,12.5,-0.1972718137406357,-1.0621276764546526,-0.8944337516927809,-0.6164575679383222,-0.8931682928223516,-1.2678308170698476,-0.6726267654957236,-2.317082311248012,0.4581317416663911,0.4311127392714602,0.0408854702189777,-0.6353605280087982,-0.6366944930587879,0.0630428326178443,average_order_value (z=-2.32),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-08,False,False,False,False,False,Normal,Low,75,96542.35,94721.8,9012.13,49022.61,46055.82,337,1287.2313333333334,47.70530238801935,100.0,3.6852459016393446,0.0,6.666666666666667,9.333333333333334,-0.0346205500935555,-0.0168070754133536,-0.2253559349154174,-0.4941430149126471,-0.2146667373283178,0.5535092255532268,-0.52814275008973,0.0633077169904309,0.5988039106034421,0.4311127392714602,0.1535083204549235,-0.6353605280087982,-0.282243782718179,-0.7508450168398807,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-09,False,False,False,False,False,Normal,Low,57,74851.02,74161.6,8280.98,36456.96,37160.29,305,1313.1757894736843,49.64566949121067,100.0,3.652173913043478,0.0,7.017543859649122,15.789473684210526,-1.0105281319760366,-0.8018940107670367,-0.7230174210112631,-0.5344603434393189,-0.8013417167222393,-0.5771889168414561,-0.7207881039643882,0.2410305939797098,0.9339476821404392,0.4311127392714602,-0.3581350828074628,-0.6353605280087982,-0.1703119794527239,0.9084941997830712,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-10,False,False,False,False,False,Normal,Low,62,76164.5,72368.64,5515.83,37685.28,37087.6,317,1228.4596774193549,48.694076636753344,100.0,3.624444444444445,1.6129032258064515,12.903225806451612,12.903225806451612,-0.7394426925642363,-0.7543544644207153,-0.7664161787135427,-0.6869372099858916,-0.7439929436234229,-0.5864284391600445,-0.6485460962613914,-0.3392857202337638,0.7695868157425518,0.4311127392714602,-0.7871265129278775,1.1200239433137176,1.7072537527420113,0.1666788066574526,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-11,False,False,False,False,False,Normal,Low,68,96124.54,95264.89,10041.41,49710.41,44939.61,370,1413.5961764705885,46.751443491953246,100.0,3.6813559322033895,0.0,2.941176470588235,11.76470588235294,-0.4141401652700759,-0.0319291159917843,-0.2122103927279003,-0.4373860978560475,-0.1825541883692794,0.4116293630242523,-0.3294772289064888,0.928923220786772,0.4340516493349776,0.4311127392714602,0.0933281714738767,-0.6353605280087982,-1.4706961644484553,-0.1259404141602654,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-12,False,False,False,False,False,Normal,Low,71,90159.48,89042.90000000001,9196.3,45938.87,42813.08,370,1269.8518309859155,47.48594379648153,100.0,3.7,1.4084507042253522,15.492957746478872,14.084507042253522,-0.2514889016229958,-0.2478260054218395,-0.3628142190463936,-0.483987448483382,-0.358642823002852,0.1413291649757308,-0.3294772289064888,-0.0557441197918088,0.5609158915960514,0.4311127392714602,0.3817630283758521,0.8975104187798779,2.533392845902994,0.47028842074532,payment_failure_rate (z=2.53),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-13,False,False,False,False,False,Normal,Low,68,92781.84,91778.43,9749.06,47031.15,44041.09,369,1364.4388235294118,47.46735999199843,100.0,3.5807017543859647,0.0,7.352941176470589,17.647058823529413,-0.4141401652700759,-0.1529134032073102,-0.2966004699068054,-0.4535069636083179,-0.3076455927368178,0.2974197661925317,-0.3354973962150719,0.592189001243978,0.5577060627375179,0.4311127392714602,-1.4638520368405732,-0.6353605280087982,-0.0633183439783912,1.3859255600646117,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-14,False,False,False,False,False,Normal,Low,73,93007.11,92447.98,10257.55,47916.23,43288.34,379,1274.07,46.54304385976513,100.0,3.6875,0.0,6.8493150684931505,5.47945205479452,-0.1430547258582756,-0.1447600749454136,-0.2803939520706231,-0.4254676305268335,-0.2663222795168911,0.2017387863422476,-0.2752957231292412,-0.0268491169921866,0.398056481923833,0.4311127392714602,0.1883805674983936,-0.6353605280087982,-0.2239779125252024,-1.7413588523731471,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-15,False,False,False,False,False,Normal,Low,58,52825.26,52124.84,5216.98,26603.29,24972.8,268,910.7803448275862,47.274353216624014,100.0,3.685106382978723,1.7241379310344829,8.620689655172415,12.06896551724138,-0.9563110440936766,-1.599085165815424,-1.2564191744152908,-0.7034165010071538,-1.261397634578021,-2.12632340387638,-0.9435342943819616,-2.5154301976057045,0.5243695778400015,0.4311127392714602,0.1513498835005793,1.2410849413359606,0.3411005699497881,-0.0477404499762195,"average_order_value (z=-2.52), profit (z=-2.13)",0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-16,False,False,False,False,False,Normal,Low,82,86070.54000000001,82805.45,7404.79,42153.68,42283.53,395,1049.6407317073172,49.12660011195468,100.0,3.5264705882352945,0.0,6.097560975609756,17.073170731707318,0.3448990650829648,-0.3958193914173077,-0.5137922560522855,-0.582775518275925,-0.5353687596039891,0.0740188190710902,-0.1789730461919121,-1.5642186045545066,0.8442930651521884,0.4311127392714602,-2.3028405461582366,-0.6353605280087982,-0.4637917075267836,1.2384264406280383,average_rating (z=-2.30),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-17,False,False,False,False,False,Normal,Low,63,73869.54000000001,71955.71,5986.22,37209.01,35298.32,323,1172.5323809523811,47.78467552390335,100.0,3.617307692307692,0.0,11.11111111111111,14.285714285714285,-0.6852256046818763,-0.8374172878233965,-0.7764111864203527,-0.6609988004041899,-0.7662294130807086,-0.8138612702812883,-0.612425092409893,-0.7223949277104282,0.6125133844834788,0.4311127392714602,-0.8975363281980949,-0.6353605280087982,1.1355590586442554,0.5220021462218244,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-18,False,False,False,False,False,Normal,Low,71,85587.86,85553.85,10027.22,43862.83,40400.38,329,1205.4628169014084,47.20340010837985,98.59154929577466,3.727692307692308,0.0,1.4084507042253522,12.676056338028168,-0.2514889016229958,-0.4132893096729666,-0.4472669874077282,-0.4381685677894312,-0.4555706161708104,-0.1653456939877774,-0.5763040885583945,-0.496817186334303,0.512114426605933,-2.0537827747841417,0.8101795570889846,-0.6353605280087982,-1.9596443274286657,0.1082923424097858,repeat_customer_rate (z=-2.05),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-19,False,False,False,False,False,Normal,Low,69,78684.42,75655.94,7162.78,38206.43,38965.29,355,1140.3539130434783,49.5209725127287,100.0,3.616949152542373,1.4492753623188406,4.3478260869565215,14.492753623188406,-0.3599230773877159,-0.6631495327666188,-0.6868467872074837,-0.5961205181757266,-0.7196610813233316,-0.3477579389208148,-0.4197797385352348,-0.9428215908457168,0.912409790883171,0.4311127392714602,-0.9030831523692796,0.9419414607157814,-1.02196700429858,0.575214820262866,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-20,False,False,False,False,False,Normal,Low,60,70407.27,68513.4,6417.37,33991.12,35291.909999999996,283,1173.4545,50.12537767761766,100.0,3.683018867924528,1.6666666666666667,3.3333333333333335,6.666666666666667,-0.8478768683289565,-0.9627292416624188,-0.8597326088871865,-0.6372241766002174,-0.9164687997771314,-0.8146760362472008,-0.8532317847532156,-0.7160782930820936,1.0168037615726204,0.4311127392714602,0.1190547796366584,1.1785367590244686,-1.345595913740005,-1.4362242584884914,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-21,False,False,False,False,False,Normal,Low,66,84648.4,82638.36,7690.71,42529.31,40396.19,337,1282.551515151515,47.72233143213575,100.0,3.723076923076923,1.5151515151515151,10.606060606060606,10.606060606060606,-0.5225743410347962,-0.4472917324053383,-0.5178366844971329,-0.5670092178282112,-0.5178310498548128,-0.1658782789171327,-0.52814275008973,0.0312503577395681,0.6017451983945283,0.4311127392714602,0.7387768023034614,1.013637005657808,0.9744450993985242,-0.423732196962135,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-22,False,False,False,False,False,Normal,Low,61,66082.71,64513.77,6357.8099999999995,33061.49,31775.5,295,1083.3231147540985,48.084438425724365,100.0,3.7204081632653065,0.0,9.836065573770492,9.836065573770492,-0.7936597804465965,-1.1192505594955402,-0.9565440119685537,-0.6405084549111639,-0.959872098539549,-1.2616419005518664,-0.7809897770502188,-1.3334899283954875,0.6642889837079431,0.4311127392714602,0.697489495114559,-0.6353605280087982,0.7288123418599506,-0.6216341762012083,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-23,False,False,False,False,False,Normal,Low,54,86172.69,85008.62,9475.47,43566.09,41478.53,291,1595.7905555555556,48.1341942557439,100.0,3.641304347826087,0.0,3.7037037037037033,22.22222222222222,-1.173179395623117,-0.3921222169957128,-0.4604643284872918,-0.4685933588919289,-0.469425047368986,-0.028303583824265,-0.805070446284551,2.1769782598706526,0.6728829020965175,0.4311127392714602,-0.5262937444400303,-0.6353605280087982,-1.2274456769598026,2.5618213177950704,"delivery_delay_rate (z=2.56), average_order_value (z=2.18)",0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-24,False,False,False,False,False,Normal,Low,72,100015.07,97956.82,8752.3,51420.19,47080.11,346,1389.0981944444443,47.073016096474255,100.0,3.5964912280701755,2.7777777777777777,11.11111111111111,12.5,-0.1972718137406357,0.1088831013596447,-0.1470519855010253,-0.5084706514729769,-0.1027266309991363,0.6837052678658772,-0.4739612443124824,0.7611088783867966,0.4895942604856675,0.4311127392714602,-1.2195794546795724,2.387801617046646,1.1355590586442554,0.0630428326178443,negative_sentiment_rate (z=2.39),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-25,False,False,False,False,False,Normal,Low,59,54110.47,55379.01,6971.84,28177.54,24739.67,250,917.1266101694916,45.72067106421363,100.0,3.6604166666666664,0.0,11.864406779661016,8.47457627118644,-0.9020939562113164,-1.5525688120378591,-1.177651697532356,-0.6066493983082338,-1.1878978087583552,-2.1559562259720253,-1.051897305936457,-2.471957459977313,0.2560147415452978,0.4311127392714602,-0.2306147644027641,-0.6353605280087982,1.3758646249768711,-0.971560365845366,"average_order_value (z=-2.47), profit (z=-2.16)",0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-26,False,False,False,False,False,Normal,Low,69,86885.71,86363.97,8560.41,43669.17,41691.85,366,1259.2131884057972,47.98470312321784,100.0,3.78,0.0,4.3478260869565215,5.797101449275362,-0.3599230773877159,-0.3663154690164102,-0.4276579601066336,-0.519051916837106,-0.4646123670161251,-0.001188782599871,-0.3535578981408211,-0.1286201961439611,0.647062518992867,0.4311127392714602,1.619410777991563,-0.6353605280087982,-1.02196700429858,-1.6597174894608646,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-27,False,False,False,False,False,Normal,Low,58,78451.03,75978.29,7237.05,38725.56,38190.84,311,1352.6039655172412,48.68111992920934,100.0,3.663265306122449,1.7241379310344829,8.620689655172415,10.344827586206897,-0.9563110440936766,-0.6715967529159687,-0.6790442765294266,-0.592025095909877,-0.6954235303766823,-0.4461971748491481,-0.6846671001128898,0.5111186946126005,0.7673489094072722,0.4311127392714602,-0.1865446117538136,1.2410849413359606,0.3411005699497881,-0.4908735803524767,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-28,False,False,False,False,False,Normal,Low,74,113117.64,109463.86,11035.16,54603.35,56863.27,427,1528.6167567567568,50.26914458257792,100.0,3.6,2.702702702702702,5.405405405405405,13.513513513513514,-0.0888376379759156,0.5831120456685968,0.1314769503538951,-0.3825883884621063,0.0458912540611312,1.9272287947102544,0.0136723076827459,1.7168290581976964,1.0416354455726935,0.4311127392714602,-1.1652966586437952,2.306094532045147,-0.6845932376994107,0.323533253852536,negative_sentiment_rate (z=2.31),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-29,False,False,False,False,False,Normal,Low,62,78771.42,78528.59,8618.82,38906.51,38496.82,338,1270.5067741935484,48.87155772994825,100.0,3.6529411764705886,0.0,9.67741935483871,8.064516129032258,-0.7394426925642363,-0.6600006911153338,-0.6173140361625897,-0.5158310522275965,-0.6869751940374293,-0.4073044930629107,-0.522122582781147,-0.051257674190659,0.8002416762851887,0.4311127392714602,-0.3462650596333904,-0.6353605280087982,0.678203303366051,-1.0769528818178489,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-05-30,True,False,False,True,False,Possible Anomaly,Medium,62,74820.53,74446.95,7745.04,38890.02,34521.69,331,1206.782741935484,46.13932833675464,100.0,3.4419999999999997,1.6129032258064515,9.67741935483871,17.741935483870968,-0.7394426925642363,-0.8029975530882746,-0.7161104986536282,-0.5640133340029303,-0.6877450921652786,-0.9125776029031758,-0.5642637539412284,-0.4877755292960101,0.3283259949519426,0.4311127392714602,-3.609650964134841,1.1200239433137176,0.678203303366051,1.4103104951327543,average_rating (z=-3.61),-19617.426229705365,-6759.556223692118,-12.17558628983764,-20.772819545129803,-16.37439961735621,-16.4145467516254,High
2022-05-31,False,False,False,False,False,Normal,Low,59,77063.81,75703.75,7722.06,39394.77,36350.1,292,1306.1662711864406,47.168833204587216,100.0,3.7688888888888887,0.0,13.559322033898304,6.779661016949152,-0.9020939562113164,-0.7218052140136209,-0.6856895418669597,-0.565280505184689,-0.6641789260020414,-0.680171013241193,-0.799050278975968,0.1930144879731389,0.5061439674653058,0.4311127392714602,1.447515257211603,-0.6353605280087982,1.9165521492252575,-1.4071827651982962,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-01,False,False,False,False,False,Normal,Low,81,108302.0,108084.9,11493.82,56675.89,49844.98,409,1337.0617283950617,46.0240623441857,100.0,3.701470588235294,0.0,6.172839506172839,6.172839506172839,0.2906819772006048,0.4088167834893478,0.0980990998044486,-0.3572967986350622,0.1426556364681757,1.0351439536960405,-0.0946907038717492,0.4046523620265296,0.3084170409112495,0.4311127392714602,0.404513906126134,-0.6353605280087982,-0.4397774317584497,-1.5631463402752712,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-02,False,False,False,False,False,Normal,Low,70,94613.16,91105.61,8586.54,46585.47,46507.01,358,1351.6165714285714,49.15490614624858,98.57142857142858,3.694736842105263,0.0,4.285714285714286,17.142857142857142,-0.3057059895053559,-0.0866313722552242,-0.3128861383864409,-0.5176110472557589,-0.3284538521437155,0.6108593435188858,-0.4017192366094856,0.5043549175185151,0.8491821354084867,-2.0892812821277844,0.3003388343221828,-0.6353605280087982,-1.041781019162341,1.2563370479881932,repeat_customer_rate (z=-2.09),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-03,False,False,False,False,False,Normal,Low,88,116329.76,114176.44,11946.54,59625.77,54690.19,484,1321.9290909090907,47.01306871087846,100.0,3.722535211267606,1.1363636363636365,7.954545454545454,10.227272727272728,0.6702015923771253,0.699370174920619,0.2455453721662102,-0.3323327543615274,0.2803819608695827,1.6510116924943063,0.3568218442719807,0.3009918398751415,0.4792400378907189,0.4311127392714602,0.7303961972816873,0.6013876222411564,0.1285968133584353,-0.5210872028781304,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-04,False,False,False,False,False,Normal,Low,67,73818.51,72370.21,7029.83,37189.9,34929.21,325,1101.7688059701493,47.31768495462724,100.0,3.69811320754717,2.9850746268656714,7.462686567164178,5.970149253731343,-0.468357253152436,-0.8392642463229957,-0.766378176722649,-0.6034516934853361,-0.7671216358352989,-0.8607783164088717,-0.6003847577927268,-1.2071345600949024,0.5318539152510867,0.4311127392714602,0.3525732229603853,2.613410732349291,-0.0283089454592358,-1.6152412245907408,negative_sentiment_rate (z=2.61),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-05,False,False,False,False,False,Normal,Low,68,88543.17,86900.29,7794.92,46048.58,40766.37,345,1302.1054411764703,46.04123615632917,100.0,3.618867924528302,0.0,7.352941176470589,11.76470588235294,-0.4141401652700759,-0.3063260542653871,-0.4146762863766641,-0.5612628336310362,-0.3535205959800313,-0.1188252266142723,-0.4799814116210655,0.1651972776823491,0.311383333301985,0.4311127392714602,-0.8733986044891415,-0.6353605280087982,-0.0633183439783912,-0.1259404141602654,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-06,False,False,False,False,False,Normal,Low,63,74749.97,75432.14,8478.039999999999,38751.38,34714.96,312,1186.5074603174603,46.44143669890436,100.0,3.7,0.0,3.1746031746031744,7.936507936507936,-0.6852256046818763,-0.8055513722482134,-0.6922638862915516,-0.5235939921304685,-0.6942180258490254,-0.8880113286080392,-0.6786469328043067,-0.6266638282616893,0.3805067063942249,0.4311127392714602,0.3817630283758521,-0.6353605280087982,-1.3962317295029496,-1.1098531910367724,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-07,False,False,False,False,False,Normal,Low,66,97766.54,95035.77,8290.94,50006.2,46017.78,347,1481.311212121212,47.06904836767262,100.0,3.6345454545454543,0.0,9.090909090909092,10.606060606060606,-0.5225743410347962,0.0275007459784474,-0.2177562628893908,-0.5339111256425253,-0.1687441115204953,0.5486740153592647,-0.4679410770038993,1.3927799648309602,0.488908947076247,0.4311127392714602,-0.6308578576733771,-0.6353605280087982,0.4911032216613309,-0.423732196962135,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-08,False,False,False,False,False,Normal,Low,60,83269.49,80914.3,7941.18,40920.57,40846.64,344,1387.8248333333331,49.05354890488701,100.0,3.648,0.0,6.666666666666667,15.0,-0.8478768683289565,-0.4971994248349191,-0.5595677115162476,-0.5531977136552295,-0.5929411720013135,-0.108622221296993,-0.4860015789296485,0.7523861902375941,0.8316755264340134,0.4311127392714602,-0.4227080088743644,-0.6353605280087982,-0.282243782718179,0.7055858716634168,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-09,False,False,False,False,False,Normal,Low,70,88744.84,87753.89,8499.59,43703.72,43359.46,357,1267.7834285714284,48.85857025602841,100.0,3.5749999999999997,1.4285714285714286,11.428571428571429,14.285714285714285,-0.3057059895053559,-0.2990268945433795,-0.3940148217736244,-0.522405674507888,-0.4629992693619599,0.2107787481980463,-0.4077394039180687,-0.0699129436008571,0.7979984559249406,0.4311127392714602,-1.552061580398712,0.9194085751625732,1.2368306901701438,0.5220021462218244,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-10,False,False,False,False,False,Normal,Low,68,83562.94,82630.72,8178.54,42810.86,39154.89,337,1228.8667647058824,46.856764493925176,100.0,3.7125,1.4705882352941175,8.823529411764707,16.176470588235293,-0.4141401652700759,-0.4865784181387166,-0.5180216113827553,-0.5401091256786299,-0.504685821359004,-0.3236581530960207,-0.52814275008973,-0.3364971197190318,0.4522428863255832,0.4311127392714602,0.5751454892533037,0.9651370781970252,0.4058075961782967,1.007959066508392,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-11,False,False,False,False,False,Normal,Low,66,79279.58,79087.66,8238.97,40040.33,37857.62,339,1201.2057575757576,47.752044095087285,100.0,3.5399999999999996,1.5151515151515151,10.606060606060606,15.151515151515152,-0.5225743410347962,-0.6416085603852526,-0.6037816966410089,-0.5367768735239876,-0.6340385114832904,-0.4885522942190732,-0.5161024154725639,-0.5259785927933887,0.6068772241372891,0.4311127392714602,-2.0935324708555902,1.013637005657808,0.9744450993985242,0.7445278740298154,average_rating (z=-2.09),0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-12,False,False,False,False,False,Normal,Low,66,82851.69,81763.28,8544.85,40706.02,40771.18,337,1255.3286363636364,49.20983506793887,100.0,3.7055555555555553,0.0,7.575757575757576,15.151515151515152,-0.5225743410347962,-0.5123211034775275,-0.5390180744278122,-0.5199099317887234,-0.6029582516453404,-0.118213834368401,-0.52814275008973,-0.1552298795773966,0.8586695596961212,0.4311127392714602,0.4677107887658252,-0.6353605280087982,0.0077613439241371,0.7445278740298154,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-13,False,False,False,False,False,Normal,Low,63,70472.44,68414.45,5541.08,35417.52,33524.44,318,1118.610158730159,47.57099371044908,100.0,3.671929824561403,0.0,4.761904761904762,15.873015873015872,-0.6852256046818763,-0.960370505910531,-0.8621277025170725,-0.685544865671731,-0.8498719113863609,-1.0393366293471424,-0.6425259289528082,-1.0917691175237187,0.5756058690179021,0.4311127392714602,-0.0524993399103725,-0.6353605280087982,-0.8898735718735084,0.9299659805364736,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-14,False,False,False,False,False,Normal,Low,75,94509.38,92934.6,8380.54,48099.86,44824.62,373,1260.1250666666667,47.42875257461217,100.0,3.665573770491803,0.0,10.666666666666668,10.666666666666668,-0.0346205500935555,-0.0903875422158031,-0.2686152713007879,-0.5289703711653457,-0.2577488172235673,0.3970131479820949,-0.3114167269807396,-0.1223737122281288,0.551037718664454,0.4311127392714602,-0.1508312901063281,-0.6353605280087982,0.9937787745080126,-0.4081553960155752,,0.0,0.0,0.0,0.0,0.0,0.0,None
2022-06-15,False,False,False,False,False,Normal,Low,78,97482.04,94906.12,9046.48,49729.55,46224.47,405,1249.7697435897437,47.418447541721534,100.0,3.761290322580645,1.282051282051282,8.974358974358974,12.82051282051282,0.1280307135535246,0.017203671842923,-0.2208944527743302,-0.492248875221898,-0.1816605649510241,0.5749460867312415,-0.1187713731060815,-0.1933090133740999,0.5492578144478241,0.4311127392714602,1.3299609010653088,0.7599450774014067,0.4539230772200081,0.1454201453159943,,0.0,0.0,0.0,0.0,0.0,0.0,None
